,Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
130,90411.0,3.828742784415145,13.0,24.9,0.1506418485237484,5.0,46.0,14.0,3.0,6.0,11.0,75.0,47.0,1024.4,1020.3,8.0,6.0,18.0,24.4,0.0,0.15118640757738505,0
131,90412.0,3.828742784415145,13.5,24.2,0.1506418485237484,2.0,20.0,16.0,12.0,0.0,6.0,88.0,52.0,1024.1,1020.8,8.0,4.409265291349982,15.4,23.1,0.0,0.0,0
132,90413.0,3.828742784415145,9.9,25.4,0.0,15.0,19.0,8.0,10.0,4.0,7.0,65.0,35.0,1023.0,1018.7,4.251556310130164,4.409265291349982,16.1,25.0,0.0,0.0,0
133,90414.0,3.828742784415145,12.2,25.0,0.0,1.0,30.0,16.0,5.0,0.0,15.0,68.0,39.0,1016.3,1011.6,6.0,4.409265291349982,16.2,24.6,0.0,0.0,0
134,90415.0,3.828742784415145,10.7,21.9,0.0,5.0,36.35717610519383,4.0,5.0,26.0,31.0,44.0,27.0,1008.2,1009.8,2.0,4.409265291349982,20.5,18.9,0.0,0.0,0
135,90416.0,3.828742784415145,3.5,20.0,0.0,5.0,31.0,16.0,1.0,0.0,13.0,65.0,30.0,1016.3,1012.8,4.251556310130164,4.409265291349982,9.6,19.4,0.0,0.0,0
136,90417.0,3.828742784415145,6.6,21.6,0.0,1.0,26.0,8.0,5.0,6.0,11.0,59.0,39.0,1018.5,1016.8,5.0,4.467539586252022,12.6,21.6,0.0,0.0,0
137,90418.0,3.828742784415145,7.0,23.4,0.0,5.0,24.0,6.0,5.0,2.0,17.0,73.0,37.0,1022.8,1019.3,4.251556310130164,4.409265291349982,12.4,22.9,0.0,0.0,0
138,90419.0,3.828742784415145,11.2,23.9,0.0,12.0,31.0,12.0,12.0,13.0,15.0,54.0,33.0,1022.7,1019.6,4.251556310130164,4.409265291349982,18.0,23.6,0.0,0.0,0
139,90420.0,3.828742784415145,7.4,22.0,0.0,6.0,28.0,12.0,12.0,2.0,7.0,58.0,29.0,1023.6,1020.0,4.251556310130164,4.409265291349982,14.1,21.3,0.0,0.0,0
140,90421.0,3.828742784415145,5.7,21.4,0.0,7.0,17.0,8.0,6.0,6.0,7.0,68.0,39.0,1025.2,1020.9,4.251556310130164,4.409265291349982,12.2,20.9,0.0,0.0,0
141,90422.0,3.828742784415145,6.2,22.7,0.0,7.0,17.0,16.0,11.0,0.0,7.0,73.0,33.0,1026.0,1021.6,4.251556310130164,4.409265291349982,11.2,22.3,0.0,0.0,0
142,90423.0,3.828742784415145,6.0,22.9,0.0,17.0,33.0,16.0,17.0,0.0,20.0,68.0,34.0,1021.3,1015.7,4.251556310130164,4.409265291349982,12.9,22.6,0.0,0.0,0
143,90424.0,3.828742784415145,10.6,16.2,0.0,1.0,39.0,7.0,15.0,7.0,4.0,74.0,86.0,1008.9,1015.6396601376845,8.0,4.467539586252022,14.9,15.1,0.0,0.15118640757738505,0
144,90425.0,3.828742784415145,12.9,15.8,0.1506418485237484,5.0,36.35717610519383,1.0,9.0,19.0,15.0,83.0,89.0,1018.1912260485319,1015.6396601376845,8.0,4.467539586252022,13.3,14.5,0.0,0.15118640757738505,0
145,90426.0,3.828742784415145,8.6,12.9,0.1506418485237484,9.0,36.35717610519383,4.0,1.0,26.0,31.0,77.0,62.0,1018.1912260485319,1003.3,8.0,4.467539586252022,9.5,11.6,0.0,0.15118640757738505,0
146,90427.0,3.828742784415145,4.5,11.5,0.1506418485237484,4.0,26.0,13.0,9.0,9.0,13.0,82.0,79.0,1013.8,1013.5,8.0,4.467539586252022,7.6,9.4,0.0,0.15118640757738505,0
147,90428.0,3.828742784415145,7.6,14.5,0.1506418485237484,1.0,35.0,5.0,5.0,15.0,20.0,83.0,48.0,1018.0,1018.3,8.0,4.467539586252022,10.1,14.0,0.0,0.0,0
148,90429.0,3.828742784415145,5.4,12.2,0.0,6.0,19.0,12.0,6.0,9.0,7.0,62.0,46.0,1023.1,1020.9,4.251556310130164,4.467539586252022,8.2,12.1,0.0,0.0,0
149,90430.0,3.828742784415145,2.1,16.5,0.0,11.0,19.0,16.0,11.0,0.0,7.0,70.0,38.0,1023.4,1021.5,4.251556310130164,4.409265291349982,7.9,16.1,0.0,0.0,0
150,90501.0,3.828742784415145,1.8,17.0,0.0,11.0,19.0,16.0,2.0,0.0,7.0,77.0,44.0,1026.0,1023.2,4.251556310130164,4.409265291349982,7.2,16.3,0.0,0.0,0
151,90502.0,3.828742784415145,7.2,19.2,0.0,11.0,22.0,8.0,5.0,7.0,6.0,81.0,49.0,1026.9,1024.0,8.0,4.0,10.1,19.1,0.0,0.0,0
152,90503.0,3.828742784415145,4.6,18.9,0.0,14.0,15.0,13.0,6.0,4.0,7.0,75.0,51.0,1028.7,1025.9,4.251556310130164,4.409265291349982,10.6,18.5,0.0,0.0,0
153,90504.0,3.828742784415145,4.2,19.1,0.0,5.0,19.0,8.0,2.0,6.0,13.0,86.0,44.0,1029.8,1027.3,4.251556310130164,4.409265291349982,9.6,18.8,0.0,0.0,0
154,90505.0,3.828742784415145,5.2,18.8,0.0,7.0,15.0,16.0,12.0,0.0,7.0,71.0,47.0,1018.1912260485319,1028.1,4.251556310130164,4.409265291349982,10.3,18.4,0.0,0.0,0
155,90506.0,3.828742784415145,4.1,19.3,0.0,11.0,20.0,8.0,1.0,6.0,7.0,82.0,49.0,1028.5,1024.6,4.251556310130164,4.409265291349982,10.0,19.2,0.0,0.0,0
156,90507.0,3.828742784415145,3.2,18.4,0.0,11.0,20.0,12.0,1.0,6.0,11.0,86.0,49.0,1026.2,1023.6,4.251556310130164,4.409265291349982,8.3,18.2,0.0,0.0,0
157,90508.0,3.828742784415145,4.3,19.0,0.0,5.0,15.0,16.0,5.0,0.0,9.0,68.0,36.0,1028.8,1025.8,4.251556310130164,4.409265291349982,11.0,18.5,0.0,0.0,0
158,90509.0,3.828742784415145,3.7,20.5,0.0,5.0,17.0,16.0,2.0,0.0,7.0,78.0,45.0,1026.0,1021.8,4.251556310130164,4.409265291349982,9.4,20.2,0.0,0.0,0
159,90510.0,3.828742784415145,5.4,19.5,0.0,12.0,17.0,16.0,12.0,0.0,7.0,69.0,40.0,1025.1,1022.3,4.251556310130164,4.409265291349982,11.7,19.1,0.0,0.0,0
160,90511.0,3.828742784415145,4.3,17.7,0.0,7.0,15.0,9.0,14.0,6.0,7.0,89.0,53.0,1025.6,1022.2,8.0,4.409265291349982,8.5,17.7,0.0,0.0,0
161,90512.0,3.828742784415145,3.6,18.5,0.0,5.0,26.0,8.0,1.0,4.0,17.0,81.0,49.0,1022.3,1018.5,4.251556310130164,4.409265291349982,9.1,18.0,0.0,0.0,0
162,90513.0,3.828742784415145,3.6,15.1,0.0,1.0,28.0,12.0,5.0,4.0,17.0,86.0,61.0,1018.4,1015.7,4.251556310130164,4.467539586252022,7.5,14.6,0.0,0.0,0
163,90514.0,3.828742784415145,6.9,16.3,0.0,1.0,35.0,1.0,1.0,17.0,19.0,77.0,59.0,1015.3,1013.1,8.0,4.467539586252022,10.3,15.3,0.0,0.0,0
164,90515.0,3.828742784415145,10.3,16.6,0.0,1.0,54.0,4.0,4.0,13.0,19.0,82.0,63.0,1015.0,1011.0,8.0,4.467539586252022,12.9,15.9,0.0,1.8,0
165,90516.0,3.828742784415145,12.4,16.4,1.8,5.0,52.0,5.0,2.0,22.0,24.0,82.0,54.0,1011.8,1013.4,8.0,4.467539586252022,13.0,14.5,0.0,0.0,0
166,90517.0,3.828742784415145,3.0,15.6,0.0,5.0,20.0,3.0,3.0,6.0,9.0,83.0,61.0,1022.5,1019.3,4.0,4.409265291349982,7.0,14.7,0.0,0.0,0
167,90518.0,3.828742784415145,2.6,19.7,0.0,3.0,13.0,16.0,8.0,0.0,4.0,82.0,34.0,1024.7,1021.2,4.251556310130164,4.409265291349982,8.8,18.7,0.0,0.0,0
168,90519.0,3.828742784415145,3.7,19.1,0.0,6.0,19.0,16.0,6.0,0.0,11.0,87.0,51.0,1023.6,1019.9,4.251556310130164,4.409265291349982,7.4,18.9,0.0,0.0,0
169,90520.0,3.828742784415145,5.1,18.6,0.0,3.0,13.0,6.0,8.0,2.0,9.0,75.0,57.0,1022.8,1020.5,7.0,4.467539586252022,12.4,18.0,0.0,0.0,0
170,90521.0,3.828742784415145,4.4,19.8,0.0,12.0,20.0,16.0,12.0,0.0,7.0,81.0,48.0,1025.2,1022.3,4.251556310130164,4.409265291349982,9.4,19.1,0.0,0.0,0
171,90522.0,3.828742784415145,4.7,19.8,0.0,12.0,24.0,14.0,12.0,4.0,19.0,75.0,43.0,1025.2,1021.4,4.251556310130164,4.409265291349982,10.1,19.6,0.0,0.0,0
172,90523.0,3.828742784415145,6.2,22.9,0.0,3.0,30.0,17.0,12.0,6.0,9.0,71.0,37.0,1022.2,1019.4,4.251556310130164,4.409265291349982,11.9,21.7,0.0,0.0,0
173,90524.0,3.828742784415145,6.7,21.1,0.0,12.0,20.0,16.0,12.0,0.0,11.0,69.0,43.0,1025.0,1022.1,4.251556310130164,4.409265291349982,12.5,20.8,0.0,0.0,0
174,90525.0,3.828742784415145,9.3,20.3,0.0,17.0,31.0,12.0,17.0,9.0,22.0,77.0,50.0,1024.6,1019.7,2.0,4.467539586252022,11.6,19.5,0.0,0.15118640757738505,0
175,90526.0,3.828742784415145,11.6,18.1,0.1506418485237484,3.0,19.0,3.0,6.0,2.0,6.0,97.0,74.0,1021.4,1019.2,8.0,3.0,13.6,17.4,0.0,0.8,0
176,90527.0,3.828742784415145,8.0,16.2,0.8,5.0,20.0,16.0,2.0,0.0,11.0,99.0,58.0,1021.7,1019.3,8.0,4.409265291349982,10.1,15.6,0.0,0.0,0
177,90528.0,3.828742784415145,2.6,15.7,0.0,6.0,13.0,16.0,14.0,0.0,2.0,91.0,48.0,1023.4,1021.6,4.251556310130164,4.409265291349982,7.1,15.3,0.0,0.0,0
178,90529.0,3.828742784415145,2.2,16.5,0.0,7.0,33.0,16.0,12.0,0.0,19.0,67.0,44.0,1025.6,1024.0,4.251556310130164,4.409265291349982,10.2,15.9,0.0,0.0,0
179,90530.0,3.828742784415145,2.2,16.8,0.0,12.0,26.0,16.0,12.0,0.0,15.0,65.0,44.0,1030.3,1015.6396601376845,4.251556310130164,4.409265291349982,9.6,16.7,0.0,0.0,0
180,90531.0,3.828742784415145,1.7,17.1,0.0,4.0,44.0,16.0,12.0,0.0,9.0,73.0,46.0,1018.1912260485319,1015.6396601376845,4.251556310130164,4.409265291349982,8.0,16.8,0.0,1.2,0
181,90601.0,3.828742784415145,8.0,14.3,1.2,12.0,13.0,16.0,16.0,0.0,0.0,88.0,75.0,1018.1912260485319,1015.6396601376845,8.0,4.467539586252022,9.2,14.0,0.0,1.4,0
182,90602.0,3.828742784415145,8.4,13.4,1.4,12.0,13.0,16.0,7.0,0.0,7.0,78.0,75.0,1029.3,1026.2,8.0,4.467539586252022,10.6,13.4,0.0,0.15118640757738505,0
183,90603.0,3.828742784415145,10.6,14.3,0.1506418485237484,12.0,13.0,8.0,12.0,6.0,9.0,85.0,97.0,1023.5,1020.4,8.0,4.467539586252022,12.4,13.0,0.0,0.15118640757738505,0
184,90604.0,3.828742784415145,8.9,17.4,0.1506418485237484,8.0,13.0,4.0,3.0,2.0,4.0,99.0,58.0,1021.0,1017.5,8.0,4.467539586252022,11.3,16.5,0.0,0.0,0
185,90605.0,3.828742784415145,2.8,16.1,0.0,5.0,20.0,15.0,5.0,4.0,11.0,86.0,57.0,1017.9,1015.1,4.251556310130164,4.409265291349982,7.6,15.6,0.0,0.2,0
186,90606.0,3.828742784415145,1.7,10.5,0.2,7.0,11.0,3.0,16.0,4.0,0.0,99.0,91.0,1015.2,1011.1,8.0,4.467539586252022,4.7,10.2,0.0,0.15118640757738505,0
187,90607.0,3.828742784415145,4.7,11.6,0.1506418485237484,9.0,30.0,9.0,9.0,6.0,17.0,93.0,80.0,1007.5,1006.3,8.0,4.467539586252022,10.0,11.5,0.0,0.15118640757738505,0
188,90608.0,3.828742784415145,9.0,12.0,0.1506418485237484,1.0,33.0,1.0,1.0,9.0,26.0,88.0,79.0,1009.6,1008.7,8.0,4.467539586252022,10.3,11.4,0.0,2.0,0
189,90609.0,3.828742784415145,6.3,8.8,2.0,5.0,43.0,9.0,1.0,13.0,13.0,92.0,95.0,1011.1,1008.3,8.0,4.467539586252022,6.8,7.9,0.0,0.15118640757738505,0
190,90610.0,3.828742784415145,3.0,10.5,0.1506418485237484,1.0,37.0,5.0,2.0,15.0,22.0,77.0,56.0,1017.6,1018.4,4.251556310130164,4.0,4.9,9.7,0.0,0.0,0
191,90611.0,3.828742784415145,-2.0,9.6,0.0,12.0,13.0,16.0,7.0,0.0,6.0,84.0,72.0,1025.1,1023.0,4.251556310130164,4.467539586252022,17.95236359984051,8.8,0.0,0.0,0
192,90612.0,3.828742784415145,-1.3,8.2,0.0,7.0,15.0,3.0,6.0,6.0,6.0,99.0,72.0,1025.7,1022.2,8.0,4.467539586252022,17.95236359984051,7.9,0.0,0.0,0
193,90613.0,3.828742784415145,1.8,12.4,0.0,8.0,28.0,3.0,17.0,4.0,15.0,86.0,60.0,1018.3,1013.0,4.251556310130164,4.0,5.9,12.1,0.0,0.0,0
194,90614.0,3.828742784415145,2.0,15.8,0.0,15.0,24.0,16.0,17.0,0.0,11.0,82.0,49.0,1011.8,1009.3,4.251556310130164,4.409265291349982,6.5,15.5,0.0,0.4,0
195,90615.0,3.828742784415145,0.5,14.9,0.4,7.0,13.0,15.0,16.0,2.0,0.0,99.0,63.0,1013.9,1012.8,4.251556310130164,4.409265291349982,5.4,13.9,0.0,0.0,0
196,90616.0,3.828742784415145,1.2,17.7,0.0,12.0,17.0,16.0,7.0,0.0,6.0,83.0,49.0,1022.3,1022.2,4.251556310130164,4.409265291349982,6.6,15.4,0.0,0.0,0
197,90617.0,3.828742784415145,0.6,15.9,0.0,2.0,13.0,16.0,5.0,0.0,2.0,94.0,52.0,1029.7,1027.7,4.251556310130164,4.409265291349982,5.6,14.9,0.0,0.0,0
198,90618.0,3.828742784415145,0.5,14.7,0.0,13.0,11.0,13.0,16.0,6.0,0.0,99.0,63.0,1018.1912260485319,1015.6396601376845,8.0,4.409265291349982,4.7,14.5,0.0,0.0,0
199,90619.0,3.828742784415145,0.5,15.3,0.0,7.0,13.0,17.0,12.0,6.0,6.0,93.0,56.0,1030.8,1027.1,4.251556310130164,4.409265291349982,5.4,15.1,0.0,0.0,0
200,90620.0,3.828742784415145,0.9,17.3,0.0,15.0,28.0,17.0,17.0,4.0,17.0,85.0,56.0,1025.7,1020.6,7.0,4.467539586252022,7.0,16.7,0.0,1.6,0
201,90621.0,3.828742784415145,7.0,17.0,1.6,8.0,46.0,4.0,8.0,4.0,20.0,99.0,71.0,1021.9,1018.6,1.0,4.467539586252022,8.3,16.4,0.0,0.15118640757738505,0
202,90622.0,3.828742784415145,5.0,14.9,0.1506418485237484,12.0,19.0,12.0,8.0,4.0,6.0,99.0,78.0,1020.7,1018.6,1.0,4.467539586252022,9.1,13.6,0.0,0.0,0
203,90623.0,3.828742784415145,3.9,15.5,0.0,5.0,35.0,8.0,6.0,11.0,7.0,99.0,70.0,1020.2,1016.4,8.0,6.0,8.3,15.2,0.0,0.15118640757738505,0
204,90624.0,3.828742784415145,7.7,14.1,0.1506418485237484,7.0,41.0,7.0,12.0,7.0,9.0,81.0,65.0,1014.9,1012.7,8.0,5.0,9.6,13.7,0.0,0.0,0
205,90625.0,3.828742784415145,4.7,12.2,0.0,9.0,24.0,7.0,13.0,2.0,13.0,99.0,75.0,1015.5,1012.7,7.0,4.467539586252022,6.9,11.6,0.0,0.15118640757738505,0
206,90626.0,3.828742784415145,6.9,13.7,0.1506418485237484,12.0,46.0,7.0,7.0,7.0,9.0,99.0,73.0,1011.6,1008.1,7.0,4.409265291349982,8.4,13.0,0.0,0.0,0
207,90627.0,3.828742784415145,8.4,11.9,0.0,6.0,22.0,12.0,12.0,7.0,6.0,79.0,81.0,1007.8,1005.5,8.0,4.467539586252022,10.3,11.3,0.0,0.15118640757738505,0
208,90628.0,3.828742784415145,9.3,12.3,0.1506418485237484,5.0,22.0,2.0,9.0,9.0,11.0,98.0,76.0,1007.5,1006.6,7.0,4.467539586252022,9.8,12.3,0.0,0.15118640757738505,0
209,90629.0,3.828742784415145,8.2,15.7,0.1506418485237484,17.0,26.0,17.0,15.0,9.0,15.0,91.0,69.0,1011.4,1009.4,8.0,4.467539586252022,10.1,15.6,0.0,2.0,0
210,90630.0,3.828742784415145,9.1,16.1,2.0,4.0,36.35717610519383,17.0,17.0,11.0,19.0,78.0,73.0,1007.6,1015.6396601376845,8.0,4.467539586252022,13.5,15.3,0.0,0.15118640757738505,0
211,90701.0,3.828742784415145,8.3,13.3,0.1506418485237484,4.0,52.0,13.0,4.0,20.0,22.0,85.0,68.0,1006.5,1005.2,8.0,5.0,9.5,13.1,0.0,0.15118640757738505,0
212,90702.0,3.828742784415145,8.8,11.6,0.1506418485237484,1.0,54.0,4.0,1.0,19.0,19.0,88.0,74.0,1009.4,1006.8,8.0,4.0,8.8,11.4,0.0,0.15118640757738505,0
213,90703.0,3.828742784415145,7.6,12.0,0.1506418485237484,5.0,61.0,5.0,2.0,17.0,22.0,82.0,62.0,1008.6,1009.6,8.0,4.467539586252022,7.8,11.7,0.0,0.0,0
214,90704.0,3.828742784415145,5.7,13.2,0.0,1.0,39.0,1.0,1.0,15.0,24.0,91.0,76.0,1016.3,1014.9,8.0,4.467539586252022,7.9,12.6,0.0,0.0,0
215,90705.0,3.828742784415145,3.4,12.4,0.0,5.0,31.0,5.0,5.0,9.0,15.0,80.0,56.0,1019.9,1019.0,4.251556310130164,4.409265291349982,7.0,12.0,0.0,0.0,0
216,90706.0,3.828742784415145,0.0,12.1,0.0,8.0,19.0,15.0,2.0,7.0,7.0,99.0,65.0,1022.4,1020.4,8.0,4.409265291349982,17.95236359984051,11.4,0.0,0.0,0
217,90707.0,3.828742784415145,-1.5,12.5,0.0,3.0,19.0,16.0,8.0,0.0,7.0,91.0,46.0,1026.0,1024.6,4.251556310130164,4.409265291349982,17.95236359984051,12.4,0.0,0.0,0
218,90708.0,3.828742784415145,-1.7,13.8,0.0,3.0,17.0,16.0,7.0,0.0,7.0,84.0,54.0,1030.4,1028.1,4.251556310130164,4.409265291349982,3.3,12.4,0.0,0.2,0
219,90709.0,3.828742784415145,-0.4,15.0,0.2,7.0,13.0,16.0,12.0,0.0,7.0,84.0,54.0,1018.1912260485319,1015.6396601376845,4.251556310130164,4.409265291349982,3.8,14.3,0.0,0.0,0
220,90710.0,3.828742784415145,0.1,13.5,0.0,3.0,13.0,16.0,6.0,0.0,9.0,93.0,62.0,1028.7,1023.8,4.251556310130164,4.409265291349982,4.8,13.4,0.0,0.6,0
221,90711.0,3.828742784415145,4.8,13.3,0.6,17.0,24.0,16.0,17.0,0.0,13.0,96.0,63.0,1020.5,1015.6,7.0,4.467539586252022,8.1,13.2,0.0,0.6,0
222,90712.0,3.828742784415145,8.1,16.5,0.6,9.0,33.0,6.0,9.0,7.0,19.0,77.0,53.0,1010.4,1007.7,2.0,6.0,11.6,15.4,0.0,1.0,0
223,90713.0,3.828742784415145,5.9,13.1,1.0,1.0,41.0,13.0,9.0,13.0,11.0,82.0,73.0,1007.6,1005.5,8.0,4.467539586252022,9.0,12.3,0.0,0.15118640757738505,0
224,90714.0,3.828742784415145,6.9,11.0,0.1506418485237484,5.0,30.0,13.0,10.0,9.0,9.0,94.0,75.0,1006.6,1005.8,8.0,4.467539586252022,7.5,10.1,0.0,1.8,0
225,90715.0,3.828742784415145,2.9,12.6,1.8,2.0,22.0,8.0,16.0,4.0,0.0,99.0,57.0,1010.5,1009.9,8.0,4.409265291349982,5.9,12.5,0.0,0.0,0
226,90716.0,3.828742784415145,-0.6,13.4,0.0,1.0,24.0,16.0,2.0,0.0,9.0,95.0,57.0,1015.6,1014.5,4.251556310130164,4.409265291349982,3.8,12.8,0.0,0.2,0
227,90717.0,3.828742784415145,-0.3,14.4,0.2,13.0,17.0,15.0,11.0,4.0,6.0,88.0,52.0,1022.4,1020.6,4.251556310130164,4.409265291349982,4.5,14.2,0.0,0.0,0
228,90718.0,3.828742784415145,-1.0,12.0,0.0,13.0,20.0,16.0,13.0,0.0,11.0,98.0,64.0,1023.0,1019.5,7.0,5.0,3.2,11.2,0.0,0.6,0
229,90719.0,3.828742784415145,3.2,14.1,0.6,15.0,24.0,7.0,17.0,7.0,11.0,94.0,65.0,1021.6,1019.8,8.0,4.467539586252022,7.8,13.5,0.0,0.2,0
230,90720.0,3.828742784415145,3.6,16.5,0.2,4.0,39.0,16.0,13.0,0.0,19.0,95.0,53.0,1023.1,1018.4,8.0,4.409265291349982,7.1,16.3,0.0,0.0,0
231,90721.0,3.828742784415145,0.8,17.7,0.0,13.0,43.0,8.0,8.0,4.0,17.0,87.0,46.0,1019.7,1013.4,4.251556310130164,4.409265291349982,6.6,17.6,0.0,0.0,0
232,90722.0,3.828742784415145,6.6,12.3,0.0,5.0,44.0,8.0,9.0,7.0,20.0,74.0,81.0,1009.5,1006.2,7.0,4.467539586252022,11.3,10.2,0.0,0.15118640757738505,0
233,90723.0,3.828742784415145,6.0,13.5,0.1506418485237484,1.0,26.0,5.0,5.0,13.0,17.0,83.0,58.0,1015.1,1018.4,7.0,4.467539586252022,8.5,12.9,0.0,0.0,0
234,90724.0,3.828742784415145,-0.1,12.9,0.0,4.0,22.0,16.0,9.0,0.0,15.0,87.0,58.0,1027.3,1025.4,4.251556310130164,4.467539586252022,3.7,11.6,0.0,0.0,0
235,90725.0,3.828742784415145,-0.3,12.2,0.0,17.0,20.0,16.0,17.0,0.0,9.0,95.0,61.0,1026.8,1022.7,4.251556310130164,4.409265291349982,17.95236359984051,10.8,0.0,0.0,0
236,90726.0,3.828742784415145,2.1,9.8,0.0,6.0,13.0,16.0,3.0,0.0,2.0,85.0,74.0,1018.0,1013.7,5.0,4.409265291349982,4.4,9.6,0.0,0.0,0
237,90727.0,3.828742784415145,1.3,8.8,0.0,13.0,20.0,8.0,9.0,6.0,9.0,99.0,91.0,1019.9,1019.9,8.0,4.467539586252022,4.2,7.3,0.0,0.15118640757738505,0
238,90728.0,3.828742784415145,4.2,12.7,0.1506418485237484,1.0,31.0,4.0,1.0,11.0,11.0,89.0,71.0,1024.0,1023.1,8.0,4.467539586252022,8.8,12.0,0.0,0.15118640757738505,0
239,90729.0,3.828742784415145,8.3,13.2,0.1506418485237484,1.0,24.0,4.0,2.0,11.0,9.0,98.0,81.0,1026.0,1025.4,8.0,4.467539586252022,9.3,12.1,0.0,0.2,0
240,90730.0,3.828742784415145,3.3,12.1,0.2,9.0,22.0,16.0,1.0,0.0,9.0,99.0,76.0,1025.8,1022.7,7.0,4.467539586252022,6.5,12.0,0.0,0.15118640757738505,0
241,90731.0,3.828742784415145,6.5,14.5,0.1506418485237484,5.0,35.0,5.0,2.0,19.0,22.0,81.0,61.0,1021.3,1021.5,5.0,4.467539586252022,11.6,12.7,0.0,0.2,0
242,90801.0,3.828742784415145,7.4,13.9,0.2,5.0,30.0,16.0,1.0,0.0,15.0,99.0,70.0,1026.8,1025.3,7.0,3.0,8.9,13.3,0.0,0.8,0
243,90802.0,3.828742784415145,7.5,14.1,0.8,9.0,30.0,11.0,9.0,2.0,17.0,94.0,65.0,1027.9,1024.8,1.0,6.0,10.5,13.3,0.0,0.8,0
244,90803.0,3.828742784415145,8.3,13.8,0.8,9.0,37.0,5.0,1.0,20.0,15.0,79.0,49.0,1023.1,1022.9,4.251556310130164,4.409265291349982,9.9,13.6,0.0,0.0,0
245,90804.0,3.828742784415145,3.2,14.7,0.0,6.0,17.0,16.0,8.0,0.0,4.0,91.0,53.0,1021.7,1018.9,1.0,4.409265291349982,5.7,14.0,0.0,0.15118640757738505,0
246,90805.0,3.828742784415145,5.7,13.8,0.1506418485237484,15.0,19.0,8.0,14.0,7.0,7.0,98.0,76.0,1022.2,1020.2,8.0,4.467539586252022,8.9,13.6,0.0,0.4,0
247,90806.0,3.828742784415145,5.1,17.1,0.4,13.0,35.0,16.0,17.0,0.0,19.0,99.0,58.0,1021.9,1016.7,7.0,4.409265291349982,8.0,16.6,0.0,0.8,0
248,90807.0,3.828742784415145,8.0,13.9,0.8,1.0,57.0,1.0,2.0,35.0,33.0,79.0,47.0,1012.8,1015.6,8.0,4.467539586252022,9.8,13.7,0.0,0.15118640757738505,0
249,90808.0,3.828742784415145,-0.8,12.9,0.1506418485237484,1.0,24.0,3.0,2.0,6.0,6.0,78.0,50.0,1026.4,1023.0,4.251556310130164,4.409265291349982,4.4,12.3,0.0,0.0,0
250,90809.0,3.828742784415145,-1.0,12.2,0.0,7.0,15.0,14.0,3.0,2.0,7.0,91.0,48.0,1021.6,1018.5,4.251556310130164,4.409265291349982,17.95236359984051,12.1,0.0,0.2,0
251,90810.0,3.828742784415145,1.9,14.8,0.2,12.0,20.0,6.0,12.0,4.0,11.0,72.0,60.0,1018.6,1014.7,4.251556310130164,4.409265291349982,5.9,12.6,0.0,0.4,0
252,90811.0,3.828742784415145,5.9,17.7,0.4,15.0,43.0,3.0,9.0,19.0,22.0,62.0,59.0,1009.0,1008.6,1.0,4.467539586252022,14.8,15.6,0.0,0.15118640757738505,0
253,90812.0,3.828742784415145,6.9,14.3,0.1506418485237484,5.0,24.0,6.0,4.0,6.0,13.0,99.0,74.0,1011.5,1010.0,8.0,4.467539586252022,9.1,13.0,0.0,0.2,0
254,90813.0,3.828742784415145,7.7,11.6,0.2,4.0,22.0,4.0,13.0,6.0,13.0,94.0,87.0,1015.7,1015.3,8.0,4.467539586252022,9.4,11.1,0.0,1.2,0
255,90814.0,3.828742784415145,6.8,15.2,1.2,2.0,22.0,16.0,1.0,0.0,13.0,99.0,61.0,1021.1,1019.1,8.0,4.409265291349982,9.0,14.7,0.0,0.2,0
256,90815.0,3.828742784415145,2.7,17.5,0.2,15.0,24.0,12.0,17.0,7.0,13.0,99.0,57.0,1021.2,1016.8,8.0,4.409265291349982,6.7,17.0,0.0,1.6,0
257,90816.0,3.828742784415145,5.1,15.5,1.6,5.0,39.0,17.0,8.0,11.0,11.0,79.0,70.0,1012.2,1006.4,8.0,4.467539586252022,11.0,14.3,0.0,0.15118640757738505,0
258,90817.0,3.828742784415145,4.2,13.6,0.1506418485237484,1.0,37.0,5.0,1.0,20.0,19.0,73.0,57.0,1018.2,1019.7,1.0,4.409265291349982,9.8,12.8,0.0,0.0,0
259,90818.0,3.828742784415145,0.6,15.6,0.0,1.0,15.0,16.0,14.0,0.0,6.0,85.0,58.0,1029.8,1027.2,4.251556310130164,4.467539586252022,6.0,14.4,0.0,0.0,0
260,90819.0,3.828742784415145,1.6,16.4,0.0,3.0,17.0,17.0,14.0,7.0,7.0,99.0,61.0,1027.7,1022.5,8.0,4.467539586252022,5.5,15.2,0.0,0.0,0
261,90820.0,3.828742784415145,5.5,18.4,0.0,13.0,22.0,7.0,13.0,6.0,13.0,78.0,51.0,1019.7,1014.3,4.251556310130164,4.409265291349982,11.1,17.3,0.0,1.0,0
262,90821.0,3.828742784415145,7.3,14.8,1.0,1.0,59.0,15.0,2.0,26.0,30.0,72.0,85.0,1018.1912260485319,1015.6396601376845,3.0,4.467539586252022,13.3,10.1,0.0,0.15118640757738505,0
